"pdf_name","keyword","page_num","line_num","line_text"
"Sample file-1.pdf","Terminate","79","4","1.3 The timelines in the implementation plan will be reviewed and modified in : accordance with the Governance process (Schedule 6) . | 4 lor the avoidance of doubt, any failure of the Supplier to meet the implementation timelines, for reasons that are in Supplier’s control, will give rise to a right of Clifford o Chance to terminate this Agreement under Clause 25.2. af I.) "
"Sample file-1.pdf","Termination","92","3","1.2 With respect to expiry or termination of the contract for any reason, the Supplier and Clifford Chance will provide each other with any reasonable co-operation and - assistance necessary to ensure that an orderly transfer is achieved to Clifford Chance or a New Supplier with minimal disruption of the services, functions and Operations | which were provided prior to expiry or termination. be [3 The Supplier will perform, support and offer reasonable assistance in connection with | such transfer including in accordance with the Exit Plan. "
"Sample file-1.pdf","Termination","92","4","The costs of such assistance shall be borne as follows: (a) in the event of the expiry or termination of this Agreement, for any reason other than by Clifford Chance under any of Clauses 25.2.1 to 25.2.3, 25.2.5, or 25.2.16 to 25.2.18, the costs incurred by the Supplier in providing such assistance shall be borne by Clifford Chance; or . (b) in case of the termination of this Agreement by Clifford Chance under any of | Clauses 25.2.1 to 25.2.3, 25.2.5, or 25.2.16 to 25.2.18, such costs shall be borne by the Supplier, except for any travel or accommodation costs which Z: shall continue to be borne by Clifford Chance. "
"Sample file-1.pdf","Termination","92","3","1.2 With respect to expiry or termination of the contract for any reason, the Supplier and Clifford Chance will provide each other with any reasonable co-operation and - assistance necessary to ensure that an orderly transfer is achieved to Clifford Chance or a New Supplier with minimal disruption of the services, functions and Operations | which were provided prior to expiry or termination. be [3 The Supplier will perform, support and offer reasonable assistance in connection with | such transfer including in accordance with the Exit Plan. "
"Sample file-1.pdf","Termination","92","4","The costs of such assistance shall be borne as follows: (a) in the event of the expiry or termination of this Agreement, for any reason other than by Clifford Chance under any of Clauses 25.2.1 to 25.2.3, 25.2.5, or 25.2.16 to 25.2.18, the costs incurred by the Supplier in providing such assistance shall be borne by Clifford Chance; or . (b) in case of the termination of this Agreement by Clifford Chance under any of | Clauses 25.2.1 to 25.2.3, 25.2.5, or 25.2.16 to 25.2.18, such costs shall be borne by the Supplier, except for any travel or accommodation costs which Z: shall continue to be borne by Clifford Chance. "
"Sample file-1.pdf","Termination","93","3","party In respect of such transfer, novation or assignment shall be borne according to the circumstances of the termination and the responsibility for costs as outlined in paragraph | above: (d) provide to Clifford Chance and/or the New Supplier full and complete Oo information as to the assets, software, training material and recorded call data in relation to the provision of the Services, functions and operations prior to expiry or termination, as Clifford Chance or the New Supplier shall reasonably require. "
"Sample file-1.pdf","Termination","93","7","RESOURCES 3.1 It 1s recognised that upon the termination or expiry of this Agreement, the Supplier | may have an excess of personnel for its requirements and Clifford Chance may have a i requirement for such personnel. "
"Sample file-1.pdf","Terminate","93","5","2.2 In order to facilitate the operation of this Exit Plan, the following provisions shall apply, whereby the Supplier shall not (without the prior consent of Clifford Chance) | from the period 3 months prior to the expiry of the term of the contract or otherwise | with effect from the date of any notice to terminate: (a) remove any Supplier equipment which is exclusively used in the provision of the Services: (b) make any changes to any equipment, software or other items which is used exclusively in the provision of the Services; and : . (c) make any changes to or renewals of any third party agreements which the i: Supplier owns or manages that exclusively relate to the Services, | So as lo prevent such assets being transferred to or made available to Clifford Chance | or a New Supplier under paragraph 2.1. "
"Sample file-1.pdf","Termination","93","3","party In respect of such transfer, novation or assignment shall be borne according to the circumstances of the termination and the responsibility for costs as outlined in paragraph | above: (d) provide to Clifford Chance and/or the New Supplier full and complete Oo information as to the assets, software, training material and recorded call data in relation to the provision of the Services, functions and operations prior to expiry or termination, as Clifford Chance or the New Supplier shall reasonably require. "
"Sample file-1.pdf","Termination","93","7","RESOURCES 3.1 It 1s recognised that upon the termination or expiry of this Agreement, the Supplier | may have an excess of personnel for its requirements and Clifford Chance may have a i requirement for such personnel. "
"Sample file-1.pdf","Termination","94","4","| CONTINUITY OF SERVICES 5.2 Where the Supplier cannot complete its obligations under this Schedule 9 prior to the term expiry date, and in all cases of termination, the Supplier shall continue to supply the Services, in the same manner and upon the same financial terms (pro-rated as & appropriate), for such period as Clifford Chance may (by giving notice in writing) - require, provided that such period shall not exceed: f (a) 6 months from the contract expiry date in the case of expiry without . termination by either party; or : (b) 6 months, in the case of termination, from the date of notification of . iw termination. : %2 % UK 227S8300-v ISA - 90) - OFFICE : "
